sample_year,snapshot_date,historical_source_date,symbol,security,gics_sector,gics_sub_industry,headquarters,date_added,cik,founded,metadata_status,membership_source,metadata_source
2019,2020-01-01,2019-12-23,NFLX,Netflix,Communication Services,Movies & Entertainment,"Los Gatos, California",2010-12-20,0001065280,1997,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NI,NiSource,Utilities,Multi-Utilities,"Merrillville, Indiana",2000-11-02,0001111711,1912,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NKE,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Washington County, Oregon",1988-11-30,0000320187,1964,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NLOK,NortonLifeLock,,,,,0000849399,,curated_legacy_ticker_map,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NLSN,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,NOC,Northrop Grumman,Industrials,Aerospace & Defense,"West Falls Church, Virginia[2]",1957-03-04,0001133421,"1994 (Northrop 1939, Grumman 1930)",current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NOV,NOV Inc.,,,,,0001021860,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NOW,ServiceNow,Information Technology,Systems Software,"Santa Clara, California",2019-11-21,0001373715,2003,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NRG,NRG Energy,Utilities,Independent Power Producers & Energy Traders,"Houston, Texas",2010-01-29,0001013871,1992,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NSC,Norfolk Southern,Industrials,Rail Transportation,"Atlanta, Georgia",1957-03-04,0000702165,1881/1894 (1980),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",1999-06-25,0001002047,1992,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NTRS,Northern Trust,Financials,Asset Management & Custody Banks,"Chicago, Illinois",1998-01-30,0000073124,1889,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NUE,Nucor,Materials,Steel,"Charlotte, North Carolina",1985-04-30,0000073309,1940,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NVDA,Nvidia,Information Technology,Semiconductors,"Santa Clara, California",2001-11-30,0001045810,1993,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NVR,"NVR, Inc.",Consumer Discretionary,Homebuilding,"Reston, Virginia",2019-09-26,0000906163,1980,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NWL,NEWELL BRANDS INC.,,,,,0000814453,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NWS,News Corp (Class B),Communication Services,Publishing,"New York City, New York",2015-09-18,0001564708,2013 (News Corporation 1980),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,NWSA,News Corp (Class A),Communication Services,Publishing,"New York City, New York",2013-08-01,0001564708,2013 (News Corporation 1980),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,O,Realty Income,Real Estate,Retail REITs,"San Diego, California",2015-04-07,0000726728,1969,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,ODFL,Old Dominion,Industrials,Cargo Ground Transportation,"Thomasville, North Carolina",2019-12-09,0000878927,1934,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,OKE,Oneok,Energy,Oil & Gas Storage & Transportation,"Tulsa, Oklahoma",2010-03-15,0001039684,1906,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,OMC,Omnicom Group,Communication Services,Advertising,"New York City, New York",1997-12-31,0000029989,1986,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,ORCL,Oracle Corporation,Information Technology,Application Software,"Austin, Texas",1989-08-31,0001341439,1977,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,ORLY,O’Reilly Automotive,Consumer Discretionary,Automotive Retail,"Springfield, Missouri",2009-03-27,0000898173,1957,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,OXY,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,"Houston, Texas",1957-03-04,0000797468,1920,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PAYX,Paychex,Industrials,Human Resource & Employment Services,"Penfield, New York",1998-10-01,0000723531,1971,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PBCT,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,PCAR,Paccar,Industrials,Construction Machinery & Heavy Transportation Equipment,"Bellevue, Washington",1980-12-31,0000075362,1905,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PEAK,Healthpeak Properties,,,,,0000765880,,curated_legacy_ticker_map,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PEG,Public Service Enterprise Group,Utilities,Electric Utilities,"Newark, New Jersey",1957-03-04,0000788784,1903,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PEP,PepsiCo,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,"Purchase, New York",1957-03-04,0000077476,1898,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PFE,Pfizer,Health Care,Pharmaceuticals,"New York City, New York",1957-03-04,0000078003,1849,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PFG,Principal Financial Group,Financials,Life & Health Insurance,"Des Moines, Iowa",2002-07-22,0001126328,1879,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PG,Procter & Gamble,Consumer Staples,Personal Care Products,"Cincinnati, Ohio",1957-03-04,0000080424,1837,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PGR,Progressive Corporation,Financials,Property & Casualty Insurance,"Mayfield Village, Ohio",1997-08-04,0000080661,1937,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PH,Parker Hannifin,Industrials,Industrial Machinery & Supplies & Components,"Cleveland, Ohio",1985-11-30,0000076334,1917,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PHM,PulteGroup,Consumer Discretionary,Homebuilding,"Atlanta, Georgia",1984-04-30,0000822416,1956,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PKG,Packaging Corporation of America,Materials,Paper & Plastic Packaging Products & Materials,"Lake Forest, Illinois",2017-07-26,0000075677,1959,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PKI,PerkinElmer,,,,,0000031791,,curated_legacy_ticker_map,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",2003-07-17,0001045609,1983,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PM,Philip Morris International,Consumer Staples,Tobacco,"New York City, New York",2008-03-31,0001413329,2008 (1847),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PNC,PNC Financial Services,Financials,Diversified Banks,"Pittsburgh, Pennsylvania",1988-04-30,0000713676,1845,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PNR,Pentair,Industrials,Industrial Machinery & Supplies & Components,"Worsley, United Kingdom",2012-10-01,0000077360,1966,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PNW,Pinnacle West Capital,Utilities,Multi-Utilities,"Phoenix, Arizona",1999-10-04,0000764622,1985,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PPG,PPG Industries,Materials,Specialty Chemicals,"Pittsburgh, Pennsylvania",1957-03-04,0000079879,1883,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PPL,PPL Corporation,Utilities,Electric Utilities,"Allentown, Pennsylvania",2001-10-01,0000922224,1920,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PRGO,PERRIGO Co plc,,,,,0001585364,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PRU,Prudential Financial,Financials,Life & Health Insurance,"Newark, New Jersey",2002-07-22,0001137774,1875,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PSA,Public Storage,Real Estate,Self-Storage REITs,"Glendale, California",2005-08-19,0001393311,1972,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,0001534701,2012 (1917),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PVH,PVH CORP. /DE/,,,,,0000078239,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PWR,Quanta Services,Industrials,Construction & Engineering,"Houston, Texas",2009-07-01,0001050915,1997,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,PXD,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,PYPL,PayPal,Financials,Transaction & Payment Processing Services,"San Jose, California",2015-07-20,0001633917,1998,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,QCOM,Qualcomm,Information Technology,Semiconductors,"San Diego, California",1999-07-22,0000804328,1985,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,QRVO,"Qorvo, Inc.",,,,,0001604778,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",2014-12-05,0000884887,1997,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,RE,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,REG,Regency Centers,Real Estate,Retail REITs,"Jacksonville, Florida",2017-03-02,0000910606,1963,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,"Tarrytown, New York",2013-05-01,0000872589,1988,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,RF,Regions Financial Corporation,Financials,Regional Banks,"Birmingham, Alabama",1998-08-28,0001281761,1971,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,RHI,ROBERT HALF INC.,,,,,0000315213,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,RJF,Raymond James Financial,Financials,Investment Banking & Brokerage,"St. Petersburg, Florida",2017-03-20,0000720005,1962,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","New York City, New York",2007-02-02,0001037038,1967,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,RMD,ResMed,Health Care,Health Care Equipment,"San Diego, California",2017-07-26,0000943819,1989,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,ROK,Rockwell Automation,Industrials,Electrical Components & Equipment,"Milwaukee, Wisconsin",2000-03-12,0001024478,1903,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,"Atlanta, Georgia",2018-10-01,0000084839,1948,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,ROP,Roper Technologies,Information Technology,Electronic Equipment & Instruments,"Sarasota, Florida",2009-12-23,0000882835,1981,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,ROST,Ross Stores,Consumer Discretionary,Apparel Retail,"Dublin, California",2009-12-21,0000745732,1982,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,RSG,Republic Services,Industrials,Environmental & Facilities Services,"Phoenix, Arizona",2008-12-05,0001060391,1998 (1981),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,RTN,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,SBAC,SBA Communications,Real Estate,Telecom Tower REITs,"Boca Raton, Florida",2017-09-01,0001034054,1989,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,SBUX,Starbucks,Consumer Discretionary,Restaurants,"Seattle, Washington",2000-06-07,0000829224,1971,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,"Westlake, Texas",1997-06-02,0000316709,1971,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,SEE,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,SHW,Sherwin-Williams,Materials,Specialty Chemicals,"Cleveland, Ohio",1964-06-30,0000089800,1866,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,SIVB,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,"Orrville, Ohio",2008-11-06,0000091419,1897,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,"Houston, Texas",1957-03-04,0000087347,1926,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,SLG,SL GREEN REALTY CORP,,,,,0001040971,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,SNA,Snap-on,Industrials,Industrial Machinery & Supplies & Components,"Kenosha, Wisconsin",1982-09-30,0000091440,1920,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,SNPS,Synopsys,Information Technology,Application Software,"Sunnyvale, California",2017-03-16,0000883241,1986,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,SO,Southern Company,Utilities,Electric Utilities,"Atlanta, Georgia",1957-03-04,0000092122,1945,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
